Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1M Return","1D Return","Return on Equity","PB Ratio"
Cryogenic OGS Ltd,CRYOGENIC,"Oil & Gas - Equipment & Services","241.8318","169.35","39.45053833605222","-1.1117612638970191","4.730983302411878","23.64513018322082","8.341904104863746"
Capitalnumbers Infotech Ltd,CNINFOTECH,"IT Services & Consulting","241.46079615","98.85","9.358945587209304","-7.183098591549301","-0.40302267002519465","23.00592982299701","1.5390451663585953"
Oil Country Tubular Ltd,OILCOUNTUB,"Oil & Gas - Equipment & Services","241.43937731999998","46.44","-7.578134881355927","-23.8688524590164","0.9565217391304298","-14.951428973673105","1.0432952092299712"
Pavna Industries Ltd,PAVNAIND,"Auto Parts","240.68925","17.25","32.65797150610585","-30.72289156626506","4.355716878402896","4.967813690135146","1.1351660142432676"
Pratham EPC Projects Ltd,PRATHAM,"Construction & Engineering","240.31379235500003","131.95","17.528358304522254","-10.964912280701755","1.3440860215053765","20.237655915565718","3.221796384971176"
Panasonic Energy India Co Ltd,PANAENERG,"Batteries","239.8125","319.75","20.374893797790985","5.832241153342075","3.1118993872944136","11.178649444391684","2.224399406363047"
Anlon Technology Solutions Ltd,ANLON,"Construction & Engineering","239.706928","383.2","36.934811710323615","-4.200000000000003","1.4561821551495897","14.648459541812421","4.075262291737504"
IL&FS Investment Managers Ltd,IVC,"Asset Management","239.60698061999997","7.63","18.234930031963465","-6.2653562653562735","-0.521512385919166","5.863322995917093","1.06006716196965"
Arham Technologies Ltd,ARHAM,"Home Electronics & Appliances","239.418","141.5","40.10351758793965","-7.243526712553268","-2.312737314463234","22.21808708596951","8.02070351758794"
Trade Wings Ltd,TRADWIN,"Tour & Travel Services","239.31","797.7","62.81102362204717","140.70609535304771","1.9815903860905137",,"-22.05622119815666"
U. Y. Fincorp Ltd,UYFINCORP,"Diversified Financials","238.55886456599998","12.54","20.354851925426615","-11.938202247191018","-2.2603273577552683","3.6191829046104447","0.7236512302554147"
National Peroxide Ltd,NPL,"Specialty Chemicals","238.241885","414.55","-105.88528222222389","-14.19624217118998","-4.238854238854231","-0.6353778380209998","0.6821137944856415"
Mach Conferences and Events Limited,MCEL,"Business Support Services","238.0347865","113.15","16.78665631170662","24.3956043956044","-1.1790393013100386","17.896131759954578","2.1846070714023496"
DCM Nouvelle Ltd,DCMNVL,"Textiles","238.029233256","127.44","26.7148409939387","-2.2849256249041483","-0.8634772462077118","2.715883805285528","0.7176255939461544"
HBG Hotels Ltd,PHOENIXTN,"Hotels, Resorts & Cruise Lines","237.6130308","115.8","4.235526395721925","-9.551656920077972","5.272727272727271","160.1418844538672","1.0759023355218476"
Last Mile Enterprises Ltd,LASTMILE,"Construction & Engineering","236.942154","6.66","15.345994430051817","-34.66796875","-1.3333333333333313","6.275529904281909","0.6031364490263459"
Univastu India Ltd,UNIVASTU,"Construction & Engineering","236.50505244000001","65.72","22.58883022349567","-2.2169320041660394","0.33587786259541813","14.931545921277834","2.7535807712190015"
Bluegod Entertainment Ltd,BLUEGOD,"Movies & TV Serials","236.18635755","4.29","129.06358336065574","-5.099778270509968","1.6587677725118553",,"-50.90223223060346"
Karbonsteel Engineering Ltd,KARBON,"Construction & Engineering","236.1684274","167","16.67856125706212","-1.7647058823529411","0","27.18894009216594","3.912016355805864"
Integrated Personnel Services Ltd,IPSL,"Employment Services","235.7323089","273.9","33.34261794908077","-0.4000000000000083","0","14.545828618454827","4.180392071289236"
Mercantile Ventures Ltd,MERCANTILE,"Real Estate","235.25204589","21.02","14.450371369164621","-5.0203527815468085","-3.577981651376152","4.7056103130329205","0.6835542941945607"
VMS TMT Ltd,VMSTMT,"Building Products - Others","234.95414814","47.34","15.939901502035259","-12.961941533370101","-5.301060212042406","24.62617993484257","3.210194673316027"
Parmeshwar Metal Ltd,PARMESHWAR,"Metals - Copper","234.9471","153.5","21.397732240436948","26.7338177014531","-0.967741935483871","20.3145235892694","3.3193995478948857"
United Nilgiri Tea Estates Company Ltd,UNITEDTEA,"Tea & Coffee","234.838602","470","12.68027008639309","4.444444444444445","0","8.720423778693348","1.064931081081081"
Team India Guaranty Ltd,TEAMGTY,"Specialized Finance","234.76615464499997","261.05","99.90049133829787","-8.403508771929822","1.1233778810769066","5.042918454935621","4.9145102500523326"
Game Changers Texfab Ltd,TRADEUNO,"Apparel & Accessories","234.3958634","131","19.43580956882255","-17.971195992485907","-3.5346097201767384","80.56112224448898","11.156395211803904"
India Gelatine & Chemicals Ltd,INDGELA,"Commodity Chemicals","234.0459","330","13.458648648648648","-2.1352313167259753","0","10.682802469515005","1.3646991253644314"
Sundaram Brake Linings Ltd,SUNDRMBRAK,"Auto Parts","233.67440925","593.9","45.19814492263097","-13.299270072992703","-3.9229960365607055","5.318930041152215","2.3520323024660295"
Surana Telecom and Power Ltd,SURANAT&P,"Cables","233.642896323","17.21","9.967700355076794","-12.81661600810536","-4.49500554938956","14.672008012018026","1.3686538358795617"
Jay Shree Tea and Industries Ltd,JAYSREETEA,"Tea & Coffee","232.75255328000003","80.6","1.839650278849195","-9.203559761180582","-1.958399221505899","35.64746985236108","0.5553628090670486"
Yajur Fibres Ltd,YAJUR,"Textiles","232.386033885","102.45","19.561113963383853","-26.40086206896551","-4.962894248608529","27.24145838110523","4.6785994339641634"
VIP Clothing Ltd,VIPCLOTHNG,"Apparel & Accessories","232.35389998200003","25.78","42.55565933736268","-21.18618159584225","-6.322674418604645","3.3819567035213205","1.2589613132964892"
Abate AS Industries Ltd,ABATEAS,"Health Care Equipment & Supplies","232.154309688","14.73","209.14802674594577","-10.066707095209209","-1.8654230512991297",,"1.2482756731261426"
Akiko Global Services Ltd,AKIKO,"Investment Banking & Brokerage","231.869488","215.3","31.376114749661642","-17.19230769230769","0.7958801498127421",,"5.0560289576973405"
Suraj Products Ltd,SURAJ,"Iron & Steel","231.819","203.35","10.807412587412607","-13.079991601931557","-2.2120702091848976","15.326902465166103","1.5504213483146063"
Shreyans Industries Ltd,SHREYANIND,"Paper Products","231.40914245","167.39","4.5742072039928905","-4.3321712293536105","0.3838080959520158","12.500926635202235","0.5426661877682153"
Asian Hotels (East) Ltd,AHLEAST,"Hotels, Resorts & Cruise Lines","231.03435025599998","133.61","13.194423201370629","-0.6986250464511317","1.0054429996976206","7.390368463259198","0.9485336874656155"
Ducol Organics & Colours Ltd,DUCOL,"Commodity Chemicals","230.64097549000002","141.55","49.814465548596125","-8.677419354838703","-15.239520958083826","5.991976187394848","2.5561451345450514"
Inflame Appliances Ltd,INFLAME,"Housewares","230.19843","307.3","73.78154807692334","0.2893890675241084","-1.1420299179668687","6.057664304436442","4.108485275745137"
Competent Automobiles Company Ltd,COMPEAU,"Retail - Speciality","229.92186","374.1","10.694040000000053","-6.488311038879858","-1.952561918490365","6.074218474099784","0.629474511307014"
Star Paper Mills Ltd,STARPAPER,"Paper Products","229.9109955","147.3","5.587144483596598","-9.074074074074067","-1.5110992243915424","6.196402623118681","0.3376525465920607"
Sheetal Universal Ltd,SHEETAL,"Agro Products","229.80733994000002","200.6","24.76372197629311","35.35762483130905","-4.042095192537678","23.67951007910181","5.2419557468065685"
NipponINETFNifty SDL Apr 2026 Top 20 Equal Weight,SDL26BEES,"Debt","229.5761517","135.94",,"-0.9472457009618269","-0.007355645457882241",,
Committed Cargo Care Ltd,COMMITTED,"Logistics","229.061334","197.9","29.40453581514757","1.098339719029377","4.350118639599262","11.606943306265384","3.001327751572326"
Ponni Sugars (Erode) Ltd,PONNIERODE,"Sugar","228.45996626","265.7","11.84958331224068","-1.6472330186933144","-0.3188895141624546","3.557031502236976","0.42933111506586724"
OK Play India Ltd,OKPLA,"Industrial Machinery","228.28369335","6.29","-275.0405943975871","-25.2927400468384","-4.696969696969691","-0.5837054748760574","1.4397306593718462"
Panasonic Carbon India Co Ltd,PANCARBON,"Batteries","227.76","474.5","10.934229476716276","-1.5029853819230001","-0.08422825858074906","12.674170976574382","1.324956369982548"
earKART Ltd,EARKART,"Health Care Equipment & Supplies","227.69634426","165.55","32.999470182608654","-0.27108433734939075","-1.9834221432800438","41.868932038835","11.430539370481926"
Wardwizard Innovations & Mobility Ltd,WARDINMOBI,"Two Wheelers","227.41798917600002","7.56","35.70141117362629","-8.04878048780487","-2.1992238033635294","6.18656825134756","2.172714141358555"
B C C Fuba India Ltd,BCCFUBA,"Electronic Equipments","227.3542425","148.5","60.78990441176469","-15.937940761636106","0.13486176668913596","17.546328876378144","9.8166771373057"
Silgo Retail Ltd,SILGO,"Precious Metals, Jewellery & Watches","227.291720128","71.06","50.96226908699552","-1.3937703118610327","0.3530574777573789","7.926070730406966","3.8886521835414887"
K M Sugar Mills Ltd,KMSUGAR,"Sugar","227.2404199","24.7","6.3921355808720115","-8.856088560885617","-1.397205588822361","11.078217513243999","0.6711374225464426"
Shiv Texchem Ltd,SHIVTEXCHEM,"Specialty Chemicals","226.85654288","97.9","4.714391996675024","-41.77215189873418","-2.0999999999999943","18.307019212478426","0.6815783646196371"
Gayatri Projects Ltd,GAYAPROJ,"Construction & Engineering","226.51040885","12.1","1.828318741222052","0","0",,"-0.14171160283159936"
ASI Industries Ltd,ASIIL,"Mining - Diversified","225.90787428000002","25.08","8.876537299803527","-10.35842293906809","-2.412451361867708","7.544205486964394","0.6408188644370693"
Indowind Energy Ltd,INDOWIND,"Renewable Energy","225.56404016999997","14.01","179.01907950000077","-5.529332434254891","-0.07132667617688863","0.4869753420422024","0.8066806386166939"
Jasch Gauging Technologies Ltd,JGTL,"Industrial Machinery","225.17242","496.85","15.349176550783916","-11.879370629370628","-3.402352483717313","17.631151974040012","2.529742950230311"
Sumit Woods Ltd,SUMIT,"Real Estate","225.076239916","49.72","19.674496496153928","-29.77401129943503","-4.6961855472493825","7.895100069013081","1.1908165701074018"
Regency Fincorp Ltd,REGENCY,"Specialized Finance","225.0656622","30.6","45.19390807228916","-6.735751295336789","0.16366612111293194","5.776257031839006","1.8472230975049242"
Emergent Industrial Solutions Ltd,EMERGENT,"Commodities Trading","224.88618","492.2","59.65150663129928","-8","0.8606557377049157","14.564419548000886","8.098169967590925"
Pro Fin Capital Services Ltd,PROFINC,"Investment Banking & Brokerage","224.59324955399998","3.79","77.17981084329881","-5.418719211822655","-3.5623409669211226","5.859846959323411","3.187528378569402"
Indo Us Bio-Tech Ltd,INDOUS,"Agro Products","224.542296","117.5","13.809489298892972","-5.4858429858429805","4.9294516878013885","23.01974941601192","2.859682832399389"
Jeyyam Global Foods Ltd,JEYYAM,"FMCG - Foods","224.4221721","47.25","10.164047649456494","-24.4","-4.545454545454546","17.83882044031514","1.341195076196737"
Northern Spirits Ltd,NSL,"FMCG - Foods","224.074752","139.6","9.75935331010459","-6.5420560747663625","-0.5343783398646241","20.627077531218987","1.82754059212136"
Omnitex Industries (India) Ltd,OMNITEX,"Commodities Trading","224.036489","532.9","179.22919119999975","-1.8472566859663553","0.3389192242515448","0.8266922390132612","1.27634301259044"
ICICI Prudential Nifty Next 50 ETF,NEXT50IETF,"Equity","223.8480321","69.7",,"-3.702680298424969","-1.886261261261266",,
Country Club Hospitality & Holidays Ltd,CCHHL,"Hotels, Resorts & Cruise Lines","223.78322221500002","13.69","51.092059866438355","-9.096945551128826","-0.940665701881337","1.3955266679411205","0.7081299354945889"
Rudra Global Infra Products Ltd,RUDRA,"Iron & Steel","223.465704956","21.12","19.63670518066799","-21.486988847583635","-5.163897620116742","9.554995801847111","1.7911646758255855"
Landmarc Leisure Corporation Ltd,LANDMARC,"Hotels, Resorts & Cruise Lines","223.44","2.28","893.76","2.2421524663677053","2.2421524663677053","0.9846396218983852","8.755485893416926"
Mother Nutri Foods Ltd,MNFL,"FMCG - Foods","223.123356","178","34.485835548686346","15.584415584415584","0","36.62609680158495","8.964377501004417"
BDH Industries Ltd,BDH,"Pharmaceuticals","222.922656","387.2","23.99598019375671","-5.609756097560975","-2.493074792243776","14.191872899480611","3.2420397905759164"
Dai Ichi Karkaria Ltd,DAICHI,"Specialty Chemicals","222.67997866500002","298.85","24.687359053769416","12.005993631766252","2.838953888506538","4.88994904044237","1.1834607709661988"
P S Raj Steels Ltd,PSRAJ,"Metals - Diversified","222.380263","295","29.970385849056765","-7.188925593833576","-1.5025041736227045","15.549036043587513","3.4243957961194953"
BharatRohan Airborne Innovations Ltd,BHARATROHAN,"Agricultural & Farm Machinery","221.7432126","111.3","23.766689453376202","-15.681818181818185","4.999999999999998","35.87771582388003","5.922628541666667"
SC Agrotech Ltd,SCAGRO,"Agro Products","221.72566","34.18","1166.977157894736","17.457044673539514","-1.9787783194723194","7.116104868913864","82.7334552238806"
Vibhor Steel Tubes Ltd,VSTL,"Iron & Steel","221.708883556","116.92","18.804824729092434","-12.517770295548075","-0.8900567941001926","6.444383711396561","1.1785503059536466"
Shivalic Power Control Ltd,SPCL,"Electrical Components & Equipments","221.62377926","91.9","17.829748934835045","14.019851116625325","-2.956705385427663","16.13342851580248","1.963183446363717"
Ludlow Jute & Specialities Ltd,LUDLOWJUT,"Textiles","221.4414816","205.55","-20.930196748582116","-28.720263934710882","-2.0724154359218647","-6.3558812928031125","1.3199110782619066"
Sanjivani Paranteral Ltd,SANJIVIN,"Pharmaceuticals","220.994557","179.9","27.249637114673273","-19.758771929824565","-2.7567567567567535","23.933894053415937","5.542878279408075"
Rainbow Foundations Ltd,RAINBOWF,"Real Estate","220.5019476","44.44","27.494008428927717","-9.465020576131689","-4.839400428265535","10.524243816022555","2.7490580675726206"
Kaycee Industries Ltd,KAYCEEI,"Electrical Components & Equipments","220.272635","694.1","38.24177690972221","-24.495739402437714","2.3595339920365728","21.589205397301352","7.459283271249578"
Frog Innovations Ltd,FROG,"Electronic Equipments","220.1711165","141.55","9.349091995753719","-13.106200122774705","-0.3169014084506962","16.06850436681222","1.3765856977616606"
Aion-Tech Solutions Ltd,GOLDTECH,"IT Services & Consulting","220.12685323200003","42.12","22.23503567999999","-22.000000000000004","-7.081403044341498","12.15320402651609","2.296576455211268"
Methodhub Software Ltd,METHODHUB,"Software Services","219.924922665","116.65","19.107291282797537","-28.006230529595015","-7.014746911119966","41.612436731742655","5.026855375199999"
Oxygenta Pharmaceutical Ltd,OXYGENTAPH,"Pharmaceuticals","219.534056","59.36","-22.67913801652891","7.948344852673708","2.3448275862068955",,"-8.770837235317618"
Sizemasters Technology Ltd,SIZEMASTER,"Animation","219.2","219.2","89.46938775510196","43.52331606217616","3.861644160151612","19.537480063795872","15.953420669577875"
Pritika Auto Industries Ltd,PRITIKAUTO,"Auto Parts","219.13066977199998","13.16","12.950985211111082","-1.0526315789473726","0.07604562737642423","7.0341731105013885","0.8537780323073326"
Ashwini Container Movers Ltd,ASHWINI,"Logistics","219","146","19.12663755458516","14.151681000781856","1.318528799444834","75.75256367846507","10.508637236084452"
Supreme Holdings & Hospitality (India) Ltd,SUPREME,"Real Estate","218.973069098","56.66","20.87445844594852","-29.16614576822103","-5.329991645781127","1.87981040615732","0.38548881962185755"
Sat Kartar Shopping Ltd,SATKARTAR,"FMCG - Personal Products","218.8537764","139","22.309253455657533","-11.210475886298314","-1.488306165839826","32.200886262924605","4.249587891262136"
Infinity Infoway Ltd,INFINITY,"Software Services","218.6653","401","52.18742243436756","6.933333333333334","0","47.31789949181252","17.244897476340693"
Ajanta Soya Ltd,AJANTSOY,"Agro Products","218.18938589","27.11","8.039402575165798","-8.087248322147651","6.272050176401402","18.74697796504803","1.37364257044825"
DU Digital Global Ltd,DUGLOBAL,"IT Services & Consulting","218.131377355","30.35","63.41028411482548","-6.615384615384611","10.363636363636369","4.170202448781677","2.5092761688139884"
Global Ocean Logistics India Ltd,GLOBALLOG,"Logistics","218.02686333600002","150.96","31.96874828973604","90.60606060606061","4.993740436778416","52.562620423892156","12.544698695972384"
Vijay Solvex Ltd,VIJSOLX,"Agro Products","217.685884","680","11.811496690179032","-3.271692745376956","-0.16883212214636678","5.548697877465012","0.6371232007492608"
DRC Systems India Ltd,DRCSYSTEMS,"Advertising","217.41872697","15.09","14.417687464854108","-15.698324022346364","-1.2434554973821959","26.82796655399396","3.3661360422666045"
Bimetal Bearings Ltd,BIMETAL,"Industrial Machinery","217.413","568.4","19.325600000000012","-6.7060173798983405","-0.5337299851255697","5.060614920941946","0.9640519687832564"
Uravi Defence and Technology Ltd,URAVIDEF,"Electrical Components & Equipments","216.543","189.95","88.74713114754091","-0.5497382198952939","-3.666700476721786","8.661899897854962","8.485227272727274"
HVAX Technologies Ltd,HVAX,"Pharmaceuticals","216.01310625","777.9","19.548697398190072","-4.552147239263807","0","21.45631067961162","2.9993488787836706"
Kavveri Defence & Wireless Technologies Ltd,KAVDEFENCE,"Communication & Networking","215.93910132","62.82","33.740484581249994","-17.309464262208763","4.9974928965402015","9.562229194681011","2.486918131060693"
Cupid Breweries and Distilleries Ltd,CUPIDTR,"Alcoholic Beverages","215.7294583","41.5","-431.4589166",,"4.983556792309635",,"-126.89968135294112"
Kataria Industries Ltd,KATARIA,"Construction & Engineering","215.63530851","100.15","19.67475442609483","-5.696798493408661","0.15000000000000568","14.194133264262168","1.9763111402254605"
Thaai Casting Limited,TCL,"Auto Parts","215.54342463499998","88.55","17.813506168181792","-15.66666666666667","-0.3376477208778809","15.375818031641169","2.531337928772754"
Sellwin Traders Ltd,SELLWIN,"Commodities Trading","215.3643275","9.17","77.19151523297518","5.681818181818182","-3.1678986272439356","4.228329809725163","7.85714438161255"
Universus Photo Imagings Ltd,UNIVPHOTO,"Health Care Equipment & Supplies","215.03508897600003","196.44","2.4713836222962877","-16.408510638297873","-0.6323031008144064","10.013695319423185","0.24597084174187572"
Graviss Hospitality Ltd,GRAVISSHO,"Hotels, Resorts & Cruise Lines","214.025574725","30.35","22.817225450426434","-14.402173913043473","1.9140362659503032","4.994675186368478","1.1118211674025975"
Shiva Texyarn Ltd,SHIVATEX,"Textiles","213.573659388","164.76","17.69458652758909","-8.359753045219422","1.565774873628401","9.32586440023178","1.5742143391169745"
Raj Television Network Ltd,RAJTV,"TV Channels & Broadcasters","213.519583872","41.13","-10.15792501769743","-2.0714285714285654","0.8335376317725016","-15.682470996381543","1.7284836385655307"
CASHurDRIVE Marketing Ltd,CUDML,"Advertising","213.51418","121","12.069767100056549","-13.571428571428571","0","44.463993967575654","3.8141153983565563"
Bhilwara Technical Textiles Ltd,BTTL,"Commodities Trading","213.47117638499998","36.57","29.2426269020548","-5.662337662337662","-0.8943089430894263","4.323876088372918","1.2362240930333563"
Zee Learn Ltd,ZEELEARN,"Education Services","213.24442725999998","6.52","16.738181103610653","-15.214564369310803","-2.8315946348733294","6.727215123033064","1.0874269620601738"
Invesco India Gold Exchange Traded Fund,IVZINGOLD,"Gold","213.19724687000001","13394.9",,"12.091213389121336","2.5121205511741724",,
Autoriders International Ltd,AUTOINT,"Tour & Travel Services","212.5748988","610.7","25.366933031026257","-0.8523419108693887","-4.9937772246421765","20.453990724920672","4.29184128407026"
Shivashrit Foods Ltd,SHIVASHRIT,"FMCG - Foods","212.194435","116.15","17.609496680497912","-12.07418622255866","1.707530647985992","42.184491510589915","6.134560132986412"
Akme Fintrade India Ltd,AFIL,"Consumer Finance","211.66798015999998","4.96","6.3678694392298425","-28.837876614060256","-2.9354207436399284","10.980262614584193","0.553800214960362"
Kalyani Forge Ltd,KALYANIFRG,"Iron & Steel","211.65884","581.8","25.470377858002454","-10.4923076923077","1.3765464366614353","9.679673849737897","2.359893410636637"
Atishay Ltd,ATISHAY,"Outsourced services","211.39066025","192.5","30.112629665242167","6.888888888888891","-1.5848670756646188","15.433659448169724","4.349602062757201"
Sugs Lloyd Ltd,SUGSLLOYD,"Renewable Energy Equipment & Services","211.13133","90.95","12.582320023837934","-22.26495726495726","2.305961754780649","55.471074380165156","5.464061335403726"
Indian Wood Products Co Ltd,IWP,"Wood Products","210.98203056","32.98","39.88318158034032","-16.102564102564106","-3.1424375917767997","1.4800100719021887","0.5867130994438264"
Zodiac Clothing Company Ltd,ZODIACLOTH,"Apparel & Accessories","210.757057436","81.08","-5.665512296666667","-5.742850499883746","-1.5661041641374362","-16.473662068507405","1.025382200233531"
Finbud Financial Services Ltd,FINBUD,"Consumer Finance","210.496754","110.5","24.793492815076576","-16.63523198792909","0.4089050431622016","35.545321331379505","5.8503822679266255"
Eppeltone Engineers Ltd,EEPL,"Electrical Components & Equipments","210.07044752000002","162.1","19.16701163503649","-21.31067961165049","1.2492192379762648","34.266062216664075","5.250448575856038"
Worth Peripherals Ltd,WORTHPERI,"Packaging","209.693063","133.13","13.589958716785477","-6.087753950338597","-3.612800463365196","8.506532884944047","1.110074446797247"
AVG Logistics Ltd,AVG,"Logistics","209.63357784000002","139.22","9.828109603375532","-23.47606222173364","-8.305341500362255","9.552171965965066","0.8499577434317225"
Mahalaxmi Rubtech Ltd,MHLXMIRU,"Textiles","208.9645309","196.76","12.468050769689734","-9.74311926605505","0.33144663709141664","27.56125637230719","3.0403685566710315"
iWare Supplychain Services Ltd,IWARE,"Logistics","208.962","195","26.055112219451395","-1.5151515151515151","-1.2408204608761655","65.84564860426923","12.906856084002472"
Chembond Material Technologies Ltd,CHEMBOND,"Specialty Chemicals","208.623291744","155.13","11.887367050940169","-2.867697702085037","-4.2289171502654614","11.723446893787578","1.3359585793032787"
Taurian MPS Ltd,TAURIAN,"Industrial Machinery","208.177792","234.35","21.913451789473676","1.2967365463583316","1.8248968064305837","35.45437581638367","6.069323381924199"
Rathi Steel and Power Ltd,RATHIST,"Iron & Steel","207.96211363199998","24.08","14.89699954383963","-14.478230822391158","-2.4706358849736856","10.734332948865756","1.5176393025760775"
Forcas Studio Ltd,FORCAS,"Apparel & Accessories","207.444","118","24.00972222222213","-7.086614173228346","0.8547008547008547","20.657501494321654","3.2586239396795476"
Comfort Intech Ltd,COMFINTE,"Consumer Finance","207.31987584","6.48","18.31447666431093","-2.548725637181408","1.4084507042253638","6.1846095009151325","1.0927100397406841"
Peria Karamalai Tea and Produce Company Ltd,PKTEA,"Tea & Coffee","206.95951115","668.5","899.82396152172","-22.213171980451474","-1.255539143279173","0.11408730158730403","0.9763162145013681"
Nilachal Carbo Metalicks Ltd,NCML,"Metals - Coke","206.8941","83","14.757068473609161","-24.682395644283126","0","19.666152335530892","2.6423256704980846"
Ramdevbaba Solvent Ltd,RBS,"FMCG - Household Products","206.78091075","90.45","13.776209910059922","-6.752577319587626","-0.385462555066073","11.817967089205608","1.2627070759037617"
M K Proteins Ltd,MKPL,"FMCG - Household Products","206.4546","5.5","24.57792857142863","-9.240924092409234","0","12.868632707774768","2.971852598243846"
Transchem Ltd,TRANSCHEM,"Pharmaceuticals","206.3664","168.6","39.609673704414575","4.138357010500302","-1.976744186046515","6.72388204168549","2.6016944024205753"
RRIL Ltd,RRIL,"Textiles","206.18550729","17.01","30.100074056934307","-11.86528497409326","-1.1046511627906845","6.726897770794461","1.957891057734308"
Equippp Social Impact Technologies Ltd,EQUIPPP,"IT Services & Consulting","206.087354775","19.99","355.32302547413843","-11.470327723649248","1.0106114199090415","5.802901450725353","15.565510179380667"
Pil Italica Lifestyle Ltd,PILITA,"Home Furnishing","205.625","8.75","39.24141221374035","-16.666666666666668","-4.787812840043521","6.822916666666685","2.589083354318811"
Shree Ajit Pulp and Paper Ltd,SAPPL,"Paper Products","205.435036615","230.95","21.785263691940756","1.3160780872998465","1.6729033678186145","3.968270667199672","0.8283336825732835"
Sicagen India Ltd,SICAGEN,"Building Products - Pipes","205.020894804","51.81","11.98251869105784","-6.193078324225863","-4.179766968744217","3.626306084818691","0.42360564227360065"
Sakthi Sugars Ltd,SAKHTISUG,"Sugar","204.776889028","17.23","2.5606713646117263","-10.073068893528182","-2.3796033994334174","50.5195994819799","1.0308426329121565"
Mizzen Ventures Ltd,MIZVEN,"Construction & Engineering","204.43525","96.5","475.4308139534884","-30.85182534001431","4.15542363734484","1.9930475086906139","4.4675535402097895"
Narmada Gelatines Ltd,SHAWGELTIN,"Specialty Chemicals","203.296371135","336.05","11.281707610155385","-5.004264998578324","-0.10404280618310521","15.116107084750798","1.8661315507159906"
Macobs Technologies Ltd,MACOBSTECH,"Wellness Services","202.76064","207","77.98486153846166","-0.9569377990430622","-1.075268817204301","13.709464803585531","7.2156811387900355"
MK Exim (India) Ltd,MKEXIM,"Textiles","202.482126","50.16","11.381794603709954","-11.965811965811966","1.7031630170316228","19.248038950500398","2.018563712491277"
GIR Natureview Resorts Ltd,GIRRESORTS,"Hotels, Resorts & Cruise Lines","202.29302225","113.65","5057.325556249987",,"0","0.25169896803423203","10.170589353946706"
ELGI Rubber Co Ltd,ELGIRUBCO,"Tires & Rubber","202.1019","40.38","-46.247574370709735","-15.328161040050317","-6.267409470752079","-2.369526907957146","1.1284304857621439"
Kothari Sugars and Chemicals Ltd,KOTARISUG,"Sugar","201.75080372","24.34","19.324789628352455","-14.20514628128305","-1.8152480839047975","3.6774807143612027","0.6973757473902523"
Nagpur Power and Industries Ltd,NAGPI,"Mining - Manganese","201.6708078","154","84.38109112970734","83.33333333333333","-1.2504007694773893","2.677271199731145","2.113063786672255"
Gillanders Arbuthnot & Co Ltd,GILLANDERS,"Conglomerates","201.429061548","94.38","7.538512782485052","-11.77790241166574","-0.8405127127547923","10.97713780991308","0.7829176832555969"
Syschem (India) Ltd,SYSCHEM,"Pharmaceuticals","200.812495","46.15","446.24998888882794","-6.7474747474747545","-1.6201236410147049","0.6071645415908541","2.199961601665206"
Neelamalai Agro Industries Ltd,NEAGI,"Agro Products","200.6772012","3226","8.649879362068969","-9.177927927927929","-4.725339633786178","8.048987805089594","0.6701078612214912"
Munish Forge Ltd,MUNISH,"Auto Parts","200.26458816","83.2","14.004516654545464","-18.75","-0.41891083183721645","26.498656536644102","2.9712846908011867"
Cords Cable Industries Ltd,CORDSCABLE,"Cables","200.1866733","154.85","13.636694366484976","-20.463300631773592","-2.407512447217491","8.34731185852787","1.0969733864869307"
Spectrum Talent Management Ltd,SPECTSTM,"Employment Services","200.10167684","86.65","27.60023128827472","-12.430520464881251","3.6483253588516886","4.735312367329806","1.2540056203547034"
Wardwizard Foods and Beverages Ltd,WARDWIZFBL,"Packaged Foods & Meats","200.05492","7.78","-14.602548905109494","-21.65156092648539","-4.889975550122243","-15.744411883008668","2.4932068793619138"
Diksat Transworld Ltd,DIKSAT,"TV Channels & Broadcasters","199.988775","114","3333.1462499999916","-5","0","0.23767082590612063","7.910948378164558"
Kotyark Industries Ltd,KOTYARK,"Oil & Gas - Refining & Marketing","199.9288062","194.5","13.932320989546957","-18.036241045090605","-3.4260178748758716","9.989557953358917","1.3966385344044707"
Veer Global Infraconstruction Ltd,VGIL,"Construction & Engineering","199.7128489","122.95","110.33859055248627","-4.984544049459044","-0.16240357287860563","5.402178779286671","5.803918886951467"
Cochin Minerals and Rutile Ltd,COCHINM,"Diversified Chemicals","199.62585","254.95","8.469488756894348","-3.079847908745245","-0.8362504861921564","15.020392556716814","1.2069277509068923"
ARCL Organics Ltd,ARCL,"Specialty Chemicals","199.52","249.4","16.1948051948052","-34.263959390862944","-0.5185480654168261","17.23679608254634","2.5761136216914133"
Hindustan Organic Chemicals Ltd,HOCL,"Commodity Chemicals","199.504107","29.7","0.5092118405268131","-2.4228343843345517","-1.6230539913878832","84.9823762268857","0.19762665378900446"
Revathi Equipment India ltd,RVTH,"Industrial Machinery","199.351295","650","9.878656838453914","-12.979449762366963","-0.6571908910285733","17.3285818556524","1.5780202248080422"
Omax Autos Ltd,OMAXAUTO,"Auto Parts","198.953157326","93.02","9.23216507313223","-6.512562814070356","0.01075153209331352","7.0334045921115065","0.6311965651205582"
JAYBEE Laminations Ltd,JAYBEE,"Electrical Components & Equipments","198.933394","88.15","7.84128474576272","-27.745901639344257","-3.3972602739725963","24.09421150102092","1.3475133373975479"
